family,model,round,fold,MAE,RMSE,MedAE,R2,Pearson,Spearman
Monoaminergic,ElasticNet,3,2,6.027044408248483,8.82075121094476,3.5956679127551996,0.4946081980053334,0.7042124693931129,0.6818866298356983
Monoaminergic,ElasticNet,3,3,5.355277821545134,7.193869271781323,4.410285891625211,0.68719794531983,0.8308659213304176,0.7505117863262176
Monoaminergic,ElasticNet,3,4,5.705308447028314,8.573683609166732,3.5991154826982097,0.5560753540514958,0.7635661687427275,0.7544089727829071
Monoaminergic,ElasticNet,4,0,5.494687458998512,7.709265777089347,3.555192749730397,0.6447603425606123,0.8079652674459543,0.7646759511819634
Monoaminergic,ElasticNet,4,1,5.798236922685142,8.095780164744104,4.2398157285472795,0.5749177483945227,0.7682424155256116,0.7480297930698838
Monoaminergic,ElasticNet,4,2,5.383159656621023,7.249804121924915,4.380742681786104,0.6585952238123178,0.8134255268595074,0.7392371532919642
Monoaminergic,ElasticNet,4,3,6.614851382167761,9.472611886899642,4.387688841079966,0.45764455884623745,0.6788263131989691,0.6367408274030536
Monoaminergic,ElasticNet,4,4,5.518651905442254,7.980419874944944,4.060361930800022,0.6153853395724103,0.7939058430794734,0.7089107921322134
Monoaminergic,SVR,0,0,5.959858837346262,8.598248598070196,4.430324958275149,0.5581087508464699,0.7538259161732348,0.6658279564288452
Monoaminergic,SVR,0,1,6.200612999348535,9.172379517964318,3.465956156688872,0.4543431762466832,0.6850852852643484,0.6972195017619838
Monoaminergic,SVR,0,2,5.9598023932135655,8.882083892141216,3.4054155252987552,0.4875555562909345,0.699488978526858,0.763723327042479
Monoaminergic,SVR,0,3,6.427662033913457,9.286830026700393,4.413887665545012,0.47870986306048957,0.6929606069833503,0.7048656432813428
Monoaminergic,SVR,0,4,6.276462891493931,9.138622492415289,3.8791782284436103,0.4956455859954636,0.7047022535244887,0.6744832600868567
Monoaminergic,SVR,1,0,5.481708493067638,8.08739444707531,3.3490329560256784,0.6090577059079245,0.7887577470140033,0.7398168385179867
Monoaminergic,SVR,1,1,5.377146952267503,8.129174155426714,3.003717329273349,0.5714037030329935,0.75784215339753,0.7819363415942093
Monoaminergic,SVR,1,2,6.596087827377438,9.370052903934258,4.313196121779603,0.42970293983377317,0.6786648459694946,0.6626125027778864
Monoaminergic,SVR,1,3,6.244472236897919,9.064222324296733,4.246448356333435,0.5034012608099667,0.7108567010784583,0.7392320404633318
Monoaminergic,SVR,1,4,6.014219011316811,8.876899015151803,3.8685825953225645,0.524120595084361,0.7253713262990459,0.740053303385574
Monoaminergic,SVR,2,0,5.880079385268779,8.90528018651621,3.5562855104580215,0.5259866398336861,0.7285166632374336,0.743959424108871
Monoaminergic,SVR,2,1,6.500260824421777,8.992533615898877,4.06348665291457,0.47553115022130454,0.692993248461978,0.6766756455883605
Monoaminergic,SVR,2,2,6.183356671920749,8.817483292802999,4.022262020220506,0.4949826044611696,0.7073456343422133,0.68126348949165
Monoaminergic,SVR,2,3,5.921581473315385,8.675011753424053,3.6487739949545883,0.5451327618121318,0.739947243240509,0.7217457710259969
Monoaminergic,SVR,2,4,6.126274164426151,9.105978848058982,3.6113964172380406,0.49924231210024195,0.7069878017422874,0.7583991070372439
Monoaminergic,SVR,3,0,6.314460469300974,8.800072221143495,4.646868506514404,0.5371205728277496,0.7411016633248431,0.779049031596556
Monoaminergic,SVR,3,1,6.388891635516336,9.567578117537101,3.4840415137809,0.4063101930134425,0.6413240849257698,0.6437164991635727
Monoaminergic,SVR,3,2,6.079211993814009,9.191256843475557,3.6324593774826237,0.45125970598999066,0.6774593002631468,0.7017983051067846
Monoaminergic,SVR,3,3,5.748839588791839,8.344116891523413,4.186711312731063,0.5791713750895656,0.7630353678810392,0.7348053693137544
Monoaminergic,SVR,3,4,6.448670087464485,9.704126008972123,3.6188614787419304,0.43129479158395345,0.6577324397328431,0.6765361685527325
Monoaminergic,SVR,4,0,6.434220933749222,9.19430267077702,3.8121559851854787,0.4947189639465793,0.7074523687495841,0.7541719233392219
Monoaminergic,SVR,4,1,6.099203987691865,8.71097751076714,4.4228537136380925,0.5078592305087154,0.7127817744786286,0.73889979070761
Monoaminergic,SVR,4,2,5.888193771131561,8.434017361365443,4.123369763097511,0.5379531345827122,0.7387525890950337,0.7199017927899396
Monoaminergic,SVR,4,3,6.526888365537665,9.519320309967188,3.418148810535545,0.4522827803263496,0.673451771765974,0.6436251275975001
Monoaminergic,SVR,4,4,5.485000280064478,8.542055083848117,3.268546388719759,0.5593446101462997,0.7551561489594114,0.6660714768290945
Monoaminergic,RandomForest,0,0,4.629290927736023,7.4475946581230765,2.542284945820107,0.6684664609688786,0.824973842331489,0.8054323710179084
Monoaminergic,RandomForest,0,1,4.919141751876668,7.880221062088062,2.543356558373227,0.5972529569036706,0.7759101131845424,0.7960320998280139
Monoaminergic,RandomForest,0,2,4.360817485486519,8.035928584050803,1.9652722035434982,0.5805413218567139,0.7747752179358354,0.808884793133087
Monoaminergic,RandomForest,0,3,4.657063386996402,7.492289168919686,2.610217109271737,0.6607080342845529,0.8265287966347759,0.8449927450780698
Monoaminergic,RandomForest,0,4,4.557161673431087,7.363690215181871,2.074315138508144,0.6725346365140197,0.8242631971848401,0.7835591712585613
Monoaminergic,RandomForest,1,0,4.502157632798253,7.316302272328495,2.459832084722441,0.6800525257113081,0.8346344890761229,0.8003972039964949
Monoaminergic,RandomForest,1,1,4.2256202781457155,7.368687982919867,2.047186690979648,0.6478433502701006,0.8127163573477436,0.7859330816300915
Monoaminergic,RandomForest,1,2,4.797799271533748,7.093137248358534,3.010684552275562,0.6731911764969167,0.825148107097242,0.8068280698009976
Monoaminergic,RandomForest,1,3,5.303077343321588,8.118370175405843,3.2355871150591753,0.6016340464072167,0.83152640585238,0.8157601843537857
Monoaminergic,RandomForest,1,4,5.077709308743679,8.249341209205419,2.3127812546930215,0.5890273831733357,0.7699881615367836,0.7802906765633384
Monoaminergic,RandomForest,2,0,4.642273686442869,7.634252402225061,2.3333062953622923,0.6516398772237306,0.8099086238067177,0.7856156236126883
Monoaminergic,RandomForest,2,1,4.977539734054421,8.12402536877744,2.693646179401994,0.5719464523954971,0.7641670604212617,0.7779053798094847
Monoaminergic,RandomForest,2,2,4.955805482505428,8.027557087737888,2.395355558903802,0.5814148158593323,0.776509730541127,0.7229076345073278
Monoaminergic,RandomForest,2,3,3.9846066139457754,6.510697241495023,2.4738181348488766,0.7437879714892508,0.8735818106521559,0.8501908692910589
Monoaminergic,RandomForest,2,4,4.1053650029679565,7.147380466317316,2.1514845381087397,0.6914907762652047,0.8340198523388239,0.8666836017967907
Monoaminergic,RandomForest,3,0,4.924576671476672,8.474730386664886,2.2793055555555553,0.5707135435038484,0.7557098701197098,0.8076350316448601
Monoaminergic,RandomForest,3,1,4.9188467882655225,7.770121588769057,2.530454258463079,0.6084283974097238,0.7830781377427762,0.7765995499194377
Monoaminergic,RandomForest,3,2,4.388298009058301,7.214466240721681,2.3164546734748246,0.6619153461324274,0.8255392091936933,0.8037898103778498
Monoaminergic,RandomForest,3,3,4.197067388961107,7.000700714846902,2.3518370478688873,0.7037710239187096,0.8470748638743366,0.8571780298939604
Monoaminergic,RandomForest,3,4,4.51336051068091,7.28131175404734,2.2765796763014396,0.6798204401226595,0.8307001988142262,0.7982325089605427
Monoaminergic,RandomForest,4,0,4.615316576600344,7.0891570704380005,2.4683986230983495,0.6996105996931257,0.84060673679258,0.8274589772874231
Monoaminergic,RandomForest,4,1,4.920381821257828,8.27550197002232,2.5043770981270983,0.5558350834803735,0.7461806544664098,0.7637249677759117
Monoaminergic,RandomForest,4,2,4.17050083588307,6.529330028225048,2.4740418466328298,0.7230800219482805,0.8582477371404911,0.7965318462549774
Monoaminergic,RandomForest,4,3,4.828493734135587,8.344330396282595,2.187582842265496,0.5791498389426277,0.7703427679668846,0.7086402529130363
Monoaminergic,RandomForest,4,4,4.52850059607395,7.424416241903682,2.6208860057323857,0.6671113595290746,0.8302984777042938,0.8417601022616003
Monoaminergic,RandomForest_authors,0,0,5.426503720800076,8.736357369306354,3.1363050915451236,0.5437990471345453,0.7589956105438671,0.7429975114704491
Monoaminergic,RandomForest_authors,0,1,5.4327935147556,8.27128167678394,2.9924709793135476,0.5562879933402757,0.7483259629077945,0.6736987077145696
Monoaminergic,RandomForest_authors,0,2,5.6568219433563,8.964341341439804,3.259780703899598,0.4780200551541304,0.6963859185505292,0.7048132179188646
Monoaminergic,RandomForest_authors,0,3,5.434382311484814,8.105233812433687,3.4317336319772895,0.6029221980477311,0.8179580918068274,0.7310285649565164
Monoaminergic,RandomForest_authors,0,4,5.712007714808266,8.541966078109455,3.3543748387621957,0.5593537931013961,0.755231639750805,0.6710609169531992
Monoaminergic,RandomForest_authors,1,0,4.943404869049618,8.01959648610388,2.913562160049755,0.6155848988866747,0.7945621324249805,0.6658867571125577
Monoaminergic,RandomForest_authors,1,1,5.4501846530270885,8.51943008355926,3.292136165011695,0.5292648318595291,0.7736609062313613,0.6848415609453952
Monoaminergic,RandomForest_authors,1,2,5.594634416522268,8.081654283858198,3.1142822557006036,0.575754168728962,0.765251380986098,0.7076736029140324
Monoaminergic,RandomForest_authors,1,3,5.476085532989966,8.511505242195245,3.308244814532806,0.5621178356048504,0.7626581802367305,0.7222280843883143
Monoaminergic,RandomForest_authors,1,4,6.277863235468749,9.444372835489684,3.2758595586967116,0.46133271780810603,0.6839663041178158,0.6610639185244759
Monoaminergic,RandomForest_authors,2,0,5.513359084006179,8.882568570362691,2.8845346501012235,0.5284013603602531,0.7276939966453867,0.723260616990723
Monoaminergic,RandomForest_authors,2,1,5.608210735220286,8.771223749081111,2.879828580510063,0.5010282725894093,0.7197809858430525,0.6423789603043628
Monoaminergic,RandomForest_authors,2,2,6.211287438665689,9.362035378028366,3.3490708937059726,0.43067847653910096,0.6819579469451046,0.5758334742086272
Monoaminergic,RandomForest_authors,2,3,5.603467236180528,8.566906632901249,3.4062657526386664,0.5563989334801857,0.7635452096312563,0.6890938781402871
Monoaminergic,RandomForest_authors,2,4,5.5196675628028355,8.737370510833905,3.536689752802994,0.5389629197574175,0.7405567241468465,0.7808201841616378
Monoaminergic,RandomForest_authors,3,0,6.182393450611075,10.109728925330199,3.5914088668170505,0.389093947458759,0.6282274357316722,0.6462895909563757
Monoaminergic,RandomForest_authors,3,1,5.592160262037383,8.491454998232399,2.905329391276519,0.5323512437928044,0.7361565306921215,0.7028360391444074
Monoaminergic,RandomForest_authors,3,2,5.274454676632408,8.235386452393458,3.221355691323236,0.5594603380824168,0.7487890654394227,0.6827858610338581
Monoaminergic,RandomForest_authors,3,3,5.132304301106659,8.031597553518699,3.0036358161711156,0.6101043483720046,0.7877383995368905,0.7551549582271591
Monoaminergic,RandomForest_authors,3,4,5.28522429689586,8.299236101045148,3.1997142618983827,0.5840409374070661,0.7689511709333883,0.6901867728204137
Monoaminergic,RandomForest_authors,4,0,5.292571030170032,7.736187376946848,3.371746053929485,0.6422749389458364,0.8076287866662559,0.7684384793123479
Monoaminergic,RandomForest_authors,4,1,5.776929120617131,9.411726924766892,3.458034799427087,0.4254944946967032,0.6525253761252066,0.722131736831234
Monoaminergic,RandomForest_authors,4,2,5.252476026117764,7.8124077722447565,3.317485941966987,0.6035514317539152,0.8031414920061242,0.6537877335920051
Monoaminergic,RandomForest_authors,4,3,5.9518769087495125,9.36929301752377,3.3235487815544023,0.46941110402712594,0.6929073795454134,0.5076275251360629
Monoaminergic,RandomForest_authors,4,4,5.770018269813497,8.886136663979226,3.278597554929698,0.5231296422419877,0.7348848910730325,0.7542843800737701
Monoaminergic,XGBoost,0,0,4.6721717441082005,7.54686699165547,2.8951048851013184,0.659569237175556,0.8264325870226749,0.7740750495925578
Monoaminergic,XGBoost,0,1,4.651714781721433,7.368946908667533,2.3885672092437744,0.647818601216795,0.8061514241126774,0.8071613727805668
Monoaminergic,XGBoost,0,2,4.3302430846666295,7.355009331123849,2.221465229988098,0.6486147696280364,0.8194046872862766,0.7922004805687469
Monoaminergic,XGBoost,0,3,4.567982108851007,7.104373079927656,2.624509572982788,0.6949324360663218,0.8452359895277078,0.8352889676161538
Monoaminergic,XGBoost,0,4,4.718897353732746,7.162049808463365,2.604870319366455,0.690223102997541,0.8451040665623233,0.7529179516073334
Monoaminergic,XGBoost,1,0,4.253063545823097,6.953427844428412,2.5806392431259155,0.7110030157537864,0.8543803251856463,0.7770551198525509
Monoaminergic,XGBoost,1,1,4.235036623440683,6.972830817179073,2.2886611223220825,0.6846638108208973,0.8331072416171352,0.7859691045236098
Monoaminergic,XGBoost,1,2,4.836724657081067,7.16326953396092,2.9240981340408325,0.6666966855103869,0.8189548289462782,0.7964922246146043
Monoaminergic,XGBoost,1,3,4.661847202669854,7.590620151120638,2.1024686694145203,0.651743659374154,0.8152014931891114,0.8060398757547965
Monoaminergic,XGBoost,1,4,4.947470385806272,7.658037511378394,3.3009891510009766,0.6458319911450244,0.8067623456834716,0.7610800071805167
Monoaminergic,XGBoost,2,0,5.083546924566229,7.872424259339738,2.8080302476882935,0.6295646806058408,0.8030125490341024,0.7532793419086926
Monoaminergic,XGBoost,2,1,5.211033586176733,7.85018604478473,3.165167808532715,0.6003172013512728,0.7830419354260798,0.7144114276937068
Monoaminergic,XGBoost,2,2,4.8547132101096215,7.438300801064431,3.0074594020843506,0.6406112145929966,0.8274737917813915,0.7444149812952542
Monoaminergic,XGBoost,2,3,4.611474809480593,6.903008233405686,2.8364248275756836,0.7119808947289097,0.8484321504489267,0.7811935767339112
Monoaminergic,XGBoost,2,4,4.0322668047859365,6.720836721039443,2.2803425788879395,0.7272146514731566,0.8565735619806923,0.8476914441379757
Monoaminergic,XGBoost,3,0,5.168273440748453,8.379600635611382,2.543283700942993,0.5802970244924069,0.7623057483302866,0.7630149579150711
Monoaminergic,XGBoost,3,1,4.775372783268492,7.696756667949465,2.4771180152893066,0.6157878697806333,0.7871346221399275,0.7756881707134187
Monoaminergic,XGBoost,3,2,5.018391189277172,7.648667044403744,3.083122491836548,0.6199956580706758,0.7891365313411638,0.7782806779122503
Monoaminergic,XGBoost,3,3,3.9138346168918896,6.361756404359887,2.1392464637756348,0.7553762691272835,0.8809882164248501,0.8583682717632243
Monoaminergic,XGBoost,3,4,4.687663340053502,7.306403891762191,2.784517288208008,0.6776098954151442,0.8360247541584125,0.7917175543657949
Monoaminergic,XGBoost,4,0,4.302358675176898,6.829015981158515,2.6290817260742188,0.7212520614995612,0.8503176013643441,0.834775985546561
Monoaminergic,XGBoost,4,1,4.798065165281296,7.748016277330117,2.5574872493743896,0.6106532016461869,0.7826716000356337,0.7701568554136469
Monoaminergic,XGBoost,4,2,4.080780479659637,6.269210688306237,2.2143317461013794,0.7447047246086431,0.8654001467101411,0.7927695914031955
Monoaminergic,XGBoost,4,3,4.520314377651319,7.690046838080754,2.317347288131714,0.642560549221626,0.8160780317821631,0.7415702779626729
Monoaminergic,XGBoost,4,4,4.47873239249191,7.5965962740461705,2.4034061431884766,0.6514922473625238,0.8249627836033779,0.793074530534205
Glia,Dummy,0,0,17.296325816159598,19.224360619972796,17.251672240802677,-8.590864457813652e-06,,
Glia,Dummy,0,1,17.314148568777107,19.241069930401164,17.24905975762641,-5.081658811523226e-06,,
Glia,Dummy,0,2,17.331625686401388,19.270438757169792,17.22816548265775,-1.0063774041890738e-05,,
Glia,Dummy,0,3,17.356178905307704,19.28052602051769,17.243209360635188,-5.357503034542077e-07,,
Glia,Dummy,0,4,17.338722751838905,19.27086041117808,17.229837024655243,-7.498989369025821e-06,,
Glia,Dummy,1,0,17.296325816159598,19.224360619972796,17.251672240802677,-8.590864457813652e-06,,
Glia,Dummy,1,1,17.314148568777107,19.241069930401164,17.24905975762641,-5.081658811523226e-06,,
Glia,Dummy,1,2,17.331625686401388,19.270438757169792,17.22816548265775,-1.0063774041890738e-05,,
Glia,Dummy,1,3,17.356178905307704,19.28052602051769,17.243209360635188,-5.357503034542077e-07,,
Glia,Dummy,1,4,17.338722751838908,19.27086041117808,17.229837024655243,-7.498989369025821e-06,,
Glia,Dummy,2,0,17.296325816159598,19.224360619972796,17.251672240802677,-8.590864457813652e-06,,
Glia,Dummy,2,1,17.314148568777107,19.241069930401164,17.24905975762641,-5.081658811745271e-06,,
Glia,Dummy,2,2,17.331625686401388,19.270438757169792,17.22816548265775,-1.0063774042112783e-05,,
Glia,Dummy,2,3,17.356178905307704,19.28052602051769,17.243209360635188,-5.357503034542077e-07,,
Glia,Dummy,2,4,17.338722751838905,19.27086041117808,17.229837024655243,-7.498989369025821e-06,,
Glia,Dummy,3,0,17.296325816159598,19.224360619972796,17.251672240802677,-8.590864457591607e-06,,
Glia,Dummy,3,1,17.314148568777107,19.241069930401164,17.24905975762641,-5.081658811523226e-06,,
Glia,Dummy,3,2,17.331625686401388,19.270438757169792,17.22816548265775,-1.0063774041890738e-05,,
Glia,Dummy,3,3,17.356178905307704,19.280526020517687,17.243209360635188,-5.357503034542077e-07,,
Glia,Dummy,3,4,17.338722751838905,19.27086041117808,17.229837024655243,-7.498989369025821e-06,,
Glia,Dummy,4,0,17.296325816159598,19.224360619972796,17.251672240802677,-8.590864457813652e-06,,
Glia,Dummy,4,1,17.314148568777107,19.241069930401164,17.24905975762641,-5.081658811523226e-06,,
Glia,Dummy,4,2,17.331625686401388,19.270438757169792,17.22816548265775,-1.0063774042112783e-05,,
Glia,Dummy,4,3,17.356178905307704,19.280526020517687,17.243209360635188,-5.357503034542077e-07,,
Glia,Dummy,4,4,17.338722751838905,19.27086041117808,17.229837024655243,-7.498989369025821e-06,,
Glia,LinearRegression,0,0,7.775009286797814,9.737622019607532,6.72775114866824,0.7434300749755026,0.8625987275098037,0.8566442700450966
Glia,LinearRegression,0,1,7.674154688943336,9.843003664731013,5.939120183848638,0.7383028069101283,0.85934244358441,0.850523351393657
Glia,LinearRegression,0,2,8.144258158678456,10.304082285025249,6.748916005655223,0.7140831167270664,0.8454184483768621,0.8356162569761986
Glia,LinearRegression,0,3,7.8837724850313995,10.092920609098208,6.336492524125555,0.7259712118127649,0.8530979179720106,0.8287190194318674
Glia,LinearRegression,0,4,7.748143284501791,10.090131785542507,6.189295799606834,0.7258459142529138,0.852571919777412,0.8699221132815268
Glia,LinearRegression,1,0,8.200211029346969,10.551482257878313,6.610937963821719,0.6987501302407774,0.8361262619929027,0.8379308020679394
Glia,LinearRegression,1,1,7.6523601714975955,9.889343575109157,6.5296288712780095,0.7358329163527564,0.8583339943202666,0.84096616319189
Glia,LinearRegression,1,2,7.747436683147846,9.902612524917817,6.339722565842957,0.7359289837314401,0.8581934251083359,0.8466358349828583
Glia,LinearRegression,1,3,7.791619707485428,9.810095728318581,6.468871913449384,0.7411137608303296,0.8612025696758998,0.8557910510650452
Glia,LinearRegression,1,4,8.018980290552161,10.383666639617648,6.379574127207993,0.7096629101185405,0.8424725201358472,0.8527793555415139
Glia,LinearRegression,2,0,7.802682976020035,9.907027931111697,6.516860670741153,0.7344253018047007,0.8579911241308613,0.8413783739245498
Glia,LinearRegression,2,1,7.552785682446966,9.557520864078493,6.288307861065805,0.7532629997456912,0.8682479572368298,0.8622917509818886
Glia,LinearRegression,2,2,7.865924332954983,10.045840978185044,6.249420149641165,0.7282348505495349,0.8540163170134897,0.8578764336017601
Glia,LinearRegression,2,3,7.721988640414024,9.963623779541066,6.181468803672869,0.7329472116343287,0.8565464101613596,0.8417295914722729
Glia,LinearRegression,2,4,8.107507655955123,10.400719115246805,6.826365388268588,0.7087085205643611,0.8425897627922876,0.8381168776021365
Glia,LinearRegression,3,0,8.042312346466185,10.34434617596318,6.721482727017841,0.7104617043980802,0.8432673997129357,0.8276139783371198
Glia,LinearRegression,3,1,7.695439501081146,9.993088462716965,6.242497856689663,0.7302613156811831,0.8546867640548386,0.8363007336091337
Glia,LinearRegression,3,2,7.485845098195921,9.726220398060464,5.914551342891915,0.7452528243240258,0.8635270016829795,0.8548414134449663
Glia,LinearRegression,3,3,8.059495454036448,10.148823812542158,6.836800318859417,0.7229271945701589,0.8503869377335109,0.8608986009539014
Glia,LinearRegression,3,4,7.581232137857181,9.62801827192793,6.080891987505639,0.750382598924057,0.866848039299212,0.8634182829928111
Glia,LinearRegression,4,0,7.560728096373226,9.767199829410563,6.119154042226356,0.7418690569368308,0.8616165941405997,0.863870071763521
Glia,LinearRegression,4,1,7.793550240462268,9.852118415582035,6.3816120955142,0.7378179124192839,0.8589665641622857,0.854993761831943
Glia,LinearRegression,4,2,7.798080261301995,9.98102468329906,6.181328979352045,0.731730423347009,0.856076038948655,0.8511937920000182
Glia,LinearRegression,4,3,8.185284173396754,10.43567051466469,6.685553095229609,0.7070434629703601,0.842417008961623,0.8390285024811533
Glia,LinearRegression,4,4,7.723267208198094,9.925250663208836,6.178685245823543,0.7347325191870613,0.8572271366311357,0.8423290004994543
Glia,ElasticNet,0,0,7.821299781397089,9.815026780020808,7.1076766704456915,0.7393348931215228,0.861109156795143,0.8614826237302262
Glia,ElasticNet,0,1,7.640330190767809,9.835713587986714,5.871191951259096,0.7386903077578362,0.8598048436914213,0.8562809620563352
Glia,ElasticNet,0,2,8.11528369137866,10.27482163462466,6.587333080905929,0.7157046556563986,0.8464829448751158,0.8405422123183052
Glia,ElasticNet,0,3,7.821046020261794,10.040426899264036,6.116738168987746,0.7288142698932447,0.8540299040673328,0.8324523863898993
Glia,ElasticNet,0,4,7.674507307303104,9.985063495046026,6.019652863816367,0.731525707019314,0.8553640806226046,0.8750253310215331
Glia,ElasticNet,1,0,8.108778002095596,10.414434909982495,6.287263262253598,0.7065248442582145,0.8413061467746354,0.8440515367053737
Glia,ElasticNet,1,1,7.587838298685528,9.845377063196352,5.957491216698577,0.7381765879996136,0.8595770921924921,0.8465672243956475
Glia,ElasticNet,1,2,7.726435977101254,9.847918282409154,6.107179282014106,0.738837969179027,0.8596357267766458,0.851945955345935
Glia,ElasticNet,1,3,7.783464767139864,9.787515502558989,6.6148131699225985,0.7423041635043337,0.8616815576484393,0.8588897033069561
Glia,ElasticNet,1,4,8.051925322849176,10.389158283414917,6.342394717779932,0.7093557258532391,0.8429564121553124,0.8536974704777964
Glia,ElasticNet,2,0,7.8341856669505106,9.92216976345002,6.557362287818371,0.7336128763961379,0.8567135614005427,0.8470878918873651
Glia,ElasticNet,2,1,7.512893747129974,9.573085730715817,6.142867154002471,0.752458700029016,0.868919927103377,0.8710150789168929
Glia,ElasticNet,2,2,7.85707425948607,10.096338779821377,6.080857965579058,0.7254957996410161,0.8537203220781509,0.8631795360844893
Glia,ElasticNet,2,3,7.608522740696653,9.852169702058983,6.04758637480301,0.738888353254957,0.8599651602057511,0.8527703602009784
Glia,ElasticNet,2,4,8.106169622679834,10.37246976305264,6.435420482258834,0.7102887229336474,0.8431054800719031,0.8391367085584691
Glia,ElasticNet,3,0,8.024072315177884,10.31703937344993,6.6952932058069194,0.7119883218159171,0.8439136967119563,0.830219217439836
Glia,ElasticNet,3,1,7.683427933099048,9.944181014532683,6.131637421333097,0.732895125748351,0.8564815456256092,0.8426039660157524
Glia,ElasticNet,3,2,7.454861928105935,9.666642157291042,5.941497881012435,0.748364187872244,0.8652357197662099,0.8603276627160372
Glia,ElasticNet,3,3,8.102020027427386,10.22151231743904,6.514182045121248,0.7189440469021124,0.848277187954865,0.8607221650368418
Glia,ElasticNet,3,4,7.520264191035722,9.572298853419333,6.106466496821045,0.7532634182568978,0.8694070605881116,0.86911565866893
Glia,ElasticNet,4,0,7.520854789519675,9.6968689059945,5.981130044549374,0.7455731327833975,0.8637152462322668,0.8676561313626782
Glia,ElasticNet,4,1,7.766096884262806,9.840458412208825,6.400379520245611,0.7384381313179238,0.8600554098652284,0.8610339286414389
Glia,ElasticNet,4,2,7.7181837076674205,9.879137216714929,6.075775619003718,0.7371795225308333,0.860968538803285,0.8603376639058443
Glia,ElasticNet,4,3,8.12320693660892,10.381021819631673,6.609126040672649,0.7101036924556083,0.8427796961458568,0.8430039645195819
Glia,ElasticNet,4,4,7.772049021931408,9.984313852419847,6.243827882174629,0.7315660176731664,0.8558769634150478,0.847658948362365
Glia,SVR,0,0,6.289629494979142,8.56419530981061,4.437567733791081,0.8015399722398273,0.8958029494232269,0.9046248156859142
Glia,SVR,0,1,6.3122535991825846,8.878746020047384,3.94956077424132,0.7870650074104807,0.8873552305544121,0.8861627591030493
Glia,SVR,0,2,6.5891459120532785,8.977686672452455,4.709666405001233,0.782954866355072,0.8860184043140608,0.8809423594936253
Glia,SVR,0,3,6.5083289029576035,8.961742501170267,4.517935900235393,0.7839534188341198,0.8854537731230995,0.865458233506124
Glia,SVR,0,4,6.504752905320785,8.96200384418989,4.295911400384842,0.7837225216812759,0.8856099683738026,0.8888818089450512
Glia,SVR,1,0,6.521849218024667,9.088418868694447,4.464399295473697,0.7765004818654486,0.8830285778275044,0.8911474633574035
Glia,SVR,1,1,6.500105514491724,8.992972135808117,4.277206421659885,0.7815508966340255,0.8841382964877726,0.8788122932107032
Glia,SVR,1,2,6.549927927478476,8.960962434073013,4.352463014673974,0.7837627656863893,0.8853780863115176,0.8771794118287144
Glia,SVR,1,3,6.336144843787645,8.635769511128794,4.560324377059681,0.7993844647107284,0.8941030558852878,0.8961835966740878
Glia,SVR,1,4,6.553554440913682,9.018097627241072,4.163680570405318,0.7810066583313353,0.8841754984468658,0.8812679102475788
Glia,SVR,2,0,6.588029303252061,9.005900434949003,4.537923789985022,0.7805405914751982,0.8834926702801964,0.8775333591542839
Glia,SVR,2,1,6.5925242984424015,8.925661242721572,4.783009562295361,0.7848087685618936,0.8872397938576594,0.8884126390582237
Glia,SVR,2,2,6.203277933431352,8.71119002838168,3.9414690581249108,0.7956492951482281,0.8938240915575182,0.8957485527535745
Glia,SVR,2,3,6.443537726849332,8.871452620119838,4.468472154384582,0.788284843030221,0.8880537505315556,0.8773020839790495
Glia,SVR,2,4,6.603441809502651,9.005318960483383,4.609914773386841,0.781626846834638,0.8841789217182032,0.8753218133313713
Glia,SVR,3,0,6.701138539393264,9.095690366945469,4.421378911705435,0.7761427020321281,0.8812017548567207,0.8756978086719888
Glia,SVR,3,1,6.136758090308656,8.543703294402667,4.013942069752275,0.802832156483243,0.896824466336936,0.8941674085328994
Glia,SVR,3,2,6.134025329619308,8.764075108990905,3.9629904405064185,0.7931605632798355,0.8910791569638223,0.8881127011608171
Glia,SVR,3,3,6.386861231958567,8.561052898422291,4.4737532590934554,0.8028408954367342,0.8972974327088292,0.901623760939919
Glia,SVR,3,4,6.234852185818279,8.56349423854725,4.448589740974217,0.8025291182900637,0.8963823273072384,0.8947233486115985
Glia,SVR,4,0,6.126460299836235,8.398169550574828,4.332050489573412,0.8091600920083645,0.8996099703214497,0.8952217251296717
Glia,SVR,4,1,6.437682476476348,8.822496648148475,4.634833211975897,0.7897544681206533,0.8901481662310919,0.8945017595369973
Glia,SVR,4,2,6.503640776279357,8.857330655578213,4.291605462469985,0.7887353277736717,0.8910909288137328,0.8906112086269095
Glia,SVR,4,3,6.635167543104634,9.299987925023585,4.359905745403733,0.7673370419821813,0.8760061144600889,0.8775898648814482
Glia,SVR,4,4,6.389054906576558,9.024586735581211,3.9901300311414216,0.7806913850097648,0.8838907941352617,0.8855358917190356
Glia,RandomForest,0,0,6.093684617449691,8.888801637955813,4.13029503840481,0.7862105101201682,0.8882094609080468,0.9028252198097584
Glia,RandomForest,0,1,6.157043482738343,9.125465782666174,3.9054962540843965,0.7750666492234807,0.8829254109756415,0.8902250169616833
Glia,RandomForest,0,2,5.7662048291542645,8.450685140966854,4.008853422072505,0.8076886101885083,0.9018074229769958,0.9026683090894754
Glia,RandomForest,0,3,5.630852405420426,7.9860578609316635,3.8029025878122398,0.8284355189932131,0.9125161837991582,0.9112992111510243
