model,round,fold,MAE,RMSE,MedAE,R2,Pearson,Spearman
RandomForest_authors,3,4,6.718049437079616,10.186653851492268,3.9730033332267296,0.3910325023701289,0.6718683697807103,0.6904694758832969
RandomForest_authors,4,0,6.757220833469544,10.457440039098612,3.7075959995414998,0.35109001458397804,0.6157711292785658,0.6743378601214477
RandomForest_authors,4,1,7.116301833703467,10.831022359755018,3.9667208145273722,0.3048038501384893,0.5537336648618596,0.5838273860280734
RandomForest_authors,4,2,6.391982149378706,9.637895663405539,3.8737027870410303,0.43896232027220716,0.6774093410984621,0.6050634598001279
RandomForest_authors,4,3,6.547339300403258,9.853119231574196,4.1274588799930765,0.47618698800060144,0.7486152755050564,0.6807231742602605
RandomForest_authors,4,4,6.849756867885214,10.15320725820335,4.182259773868012,0.39502487333308733,0.6606007141036635,0.6887013254416685
XGBoost,0,0,5.389673183234521,8.623743271180881,3.079754590988159,0.5587087369554706,0.7754629695537301,0.8004563907612001
XGBoost,0,1,5.764271637492151,8.455631079347441,3.8052215576171875,0.5762980076416133,0.7613096274989939,0.7034937295612612
XGBoost,0,2,4.875133693627104,8.264689137205758,2.9773929119110107,0.5874461591412627,0.770020396107214,0.7700944609332958
XGBoost,0,3,5.2840161149549045,9.230392645100613,3.2561464309692383,0.540305659198721,0.7394379058236993,0.821178025706926
XGBoost,0,4,6.11646720003791,8.574658926913482,3.7156755924224854,0.5685159719127084,0.763565289351216,0.7301225380262042
XGBoost,1,0,5.226565326586456,7.332052882474919,3.2810888290405273,0.6810042711046629,0.8320323187668733,0.7545186492774103
XGBoost,1,1,5.769824899463768,9.261369291963245,2.9564225673675537,0.4917014661287593,0.7267228180437173,0.8188906869651926
XGBoost,1,2,5.900290916333112,9.337692615687347,3.520354151725769,0.4733686173232553,0.6971697857808896,0.736655149821571
XGBoost,1,3,5.362284389574353,9.674587344729899,2.4972968101501465,0.4949972931882728,0.7110301558696246,0.7639000965051861
XGBoost,1,4,5.405836138056546,8.305465723049211,3.024423122406006,0.5951827628846016,0.7774112365800651,0.7914410362392309
XGBoost,2,0,5.1032154448779234,7.939937209026852,3.013392448425293,0.6259171253938686,0.7951653119909863,0.8329279751780162
XGBoost,2,1,5.779820958174855,8.285657342427209,4.30494499206543,0.5931611751714376,0.7739081474539309,0.7634156666073936
XGBoost,2,2,5.734332835619769,9.479466022407689,2.5945932865142822,0.4572556172007325,0.692774243190522,0.6635376038072862
XGBoost,2,3,6.3021350966357605,10.173385913112424,2.877016305923462,0.4415814398754352,0.6796851258877706,0.7011210215867982
XGBoost,2,4,5.303040302244992,8.286292659918631,2.896225690841675,0.5970496365650787,0.7811760879910297,0.8002652665580624
XGBoost,3,0,4.863013650189681,7.634481145714431,2.2191195487976074,0.6541460463477649,0.8123056255085346,0.8109300684799574
XGBoost,3,1,4.805861892290862,6.8258956776275,2.943638563156128,0.7238864329867449,0.8578622960009923,0.7868601510096086
XGBoost,3,2,6.65552884676471,11.166680145452448,2.7722102403640747,0.2468599515966573,0.5077814576483559,0.6455030427963888
XGBoost,3,3,5.611423522904061,8.36888203934406,3.4329025745391846,0.6221114795473273,0.8178531428485021,0.8303649390537283
XGBoost,3,4,5.698299831188306,8.96460402626573,3.136242389678955,0.5283788874901358,0.7282633289147437,0.7515559553093508
XGBoost,4,0,5.771441280303232,9.29425026549974,2.517022132873535,0.48741910394509735,0.7025134096763235,0.661051421975673
XGBoost,4,1,5.095247747241912,8.59413056554237,2.1578590869903564,0.5623042313254397,0.7829024386559327,0.8083836523077943
XGBoost,4,2,4.777829478063235,7.588823983678614,2.563568115234375,0.6521623818348129,0.8099384002775216,0.7920572332199042
XGBoost,4,3,4.959145101014434,7.775619419371383,2.6471564769744873,0.6737888527542355,0.8367826161346902,0.7810746734325613
XGBoost,4,4,6.606733473585692,10.061760978929353,4.611426115036011,0.40587338396906136,0.6414996063456739,0.7549008007169877
