model,round,fold,MAE,RMSE,MedAE,R2,Pearson,Spearman
XGBoost,2,4,2.895251351251052,5.337420543146774,1.4765586853027344,0.6941590507958315,0.8332828685100026,0.8510430659633206
XGBoost,3,0,2.920421885258085,5.114743705301159,1.588184118270874,0.7336773774312948,0.8571774924347291,0.8090923728981243
XGBoost,3,1,2.8695673549265943,5.1828117282809005,1.6261322498321533,0.7265480336626207,0.8644481470703569,0.8405299044986451
XGBoost,3,2,3.0282590537165546,5.523169927267385,1.6533238887786865,0.6892557614611559,0.8323436668514806,0.8159053416466576
XGBoost,3,3,2.779222064706814,4.7407535214944145,1.5646910667419434,0.7617682706107982,0.8773110578345948,0.845869168718044
XGBoost,3,4,2.8871599250785227,5.307923629184152,1.5303831100463867,0.6975301309254818,0.8368173886847924,0.8469079983033889
XGBoost,4,0,3.144710568151551,5.730643223568026,1.5673109292984009,0.6656763896941238,0.8167604083839848,0.8493900109327734
XGBoost,4,1,3.169992225232387,5.3373303761801285,1.6486862897872925,0.709999760149647,0.843530138041899,0.8107715854287328
XGBoost,4,2,2.9570701778498725,5.4485341710611594,1.640716314315796,0.697597321863228,0.835644057544841,0.8423727257064342
XGBoost,4,3,2.7975949195003813,4.710737244255197,1.6596951484680176,0.7647754683979109,0.8802514531463359,0.8110378722872406
XGBoost,4,4,2.9710643772690832,5.102315518215901,1.6607069969177246,0.720509269099798,0.8521261585400208,0.8098805418942989
