model,round,fold,MAE,RMSE,MedAE,R2,Pearson,Spearman
ElasticNet,1,4,8.051925322849176,10.389158283414917,6.342394717779932,0.7093557258532391,0.8429564121553124,0.8536974704777964
ElasticNet,2,0,7.8341856669505106,9.92216976345002,6.557362287818371,0.7336128763961379,0.8567135614005427,0.8470878918873651
ElasticNet,2,1,7.512893747129974,9.573085730715817,6.142867154002471,0.752458700029016,0.868919927103377,0.8710150789168929
ElasticNet,2,2,7.85707425948607,10.096338779821377,6.080857965579058,0.7254957996410161,0.8537203220781509,0.8631795360844893
ElasticNet,2,3,7.608522740696653,9.852169702058983,6.04758637480301,0.738888353254957,0.8599651602057511,0.8527703602009784
ElasticNet,2,4,8.106169622679834,10.37246976305264,6.435420482258834,0.7102887229336474,0.8431054800719031,0.8391367085584691
ElasticNet,3,0,8.024072315177884,10.31703937344993,6.6952932058069194,0.7119883218159171,0.8439136967119563,0.830219217439836
ElasticNet,3,1,7.683427933099048,9.944181014532683,6.131637421333097,0.732895125748351,0.8564815456256092,0.8426039660157524
ElasticNet,3,2,7.454861928105935,9.666642157291042,5.941497881012435,0.748364187872244,0.8652357197662099,0.8603276627160372
ElasticNet,3,3,8.102020027427386,10.22151231743904,6.514182045121248,0.7189440469021124,0.848277187954865,0.8607221650368418
ElasticNet,3,4,7.520264191035722,9.572298853419333,6.106466496821045,0.7532634182568978,0.8694070605881116,0.86911565866893
ElasticNet,4,0,7.520854789519675,9.6968689059945,5.981130044549374,0.7455731327833975,0.8637152462322668,0.8676561313626782
ElasticNet,4,1,7.766096884262806,9.840458412208825,6.400379520245611,0.7384381313179238,0.8600554098652284,0.8610339286414389
ElasticNet,4,2,7.7181837076674205,9.879137216714929,6.075775619003718,0.7371795225308333,0.860968538803285,0.8603376639058443
ElasticNet,4,3,8.12320693660892,10.381021819631673,6.609126040672649,0.7101036924556083,0.8427796961458568,0.8430039645195819
ElasticNet,4,4,7.772049021931408,9.984313852419847,6.243827882174629,0.7315660176731664,0.8558769634150478,0.847658948362365
SVR,0,0,6.289629494979142,8.56419530981061,4.437567733791081,0.8015399722398273,0.8958029494232269,0.9046248156859142
SVR,0,1,6.3122535991825846,8.878746020047384,3.94956077424132,0.7870650074104807,0.8873552305544121,0.8861627591030493
SVR,0,2,6.5891459120532785,8.977686672452455,4.709666405001233,0.782954866355072,0.8860184043140608,0.8809423594936253
SVR,0,3,6.5083289029576035,8.961742501170267,4.517935900235393,0.7839534188341198,0.8854537731230995,0.865458233506124
SVR,0,4,6.504752905320785,8.96200384418989,4.295911400384842,0.7837225216812759,0.8856099683738026,0.8888818089450512
SVR,1,0,6.521849218024667,9.088418868694447,4.464399295473697,0.7765004818654486,0.8830285778275044,0.8911474633574035
SVR,1,1,6.500105514491724,8.992972135808117,4.277206421659885,0.7815508966340255,0.8841382964877726,0.8788122932107032
SVR,1,2,6.549927927478476,8.960962434073013,4.352463014673974,0.7837627656863893,0.8853780863115176,0.8771794118287144
SVR,1,3,6.336144843787645,8.635769511128794,4.560324377059681,0.7993844647107284,0.8941030558852878,0.8961835966740878
SVR,1,4,6.553554440913682,9.018097627241072,4.163680570405318,0.7810066583313353,0.8841754984468658,0.8812679102475788
SVR,2,0,6.588029303252061,9.005900434949003,4.537923789985022,0.7805405914751982,0.8834926702801964,0.8775333591542839
SVR,2,1,6.5925242984424015,8.925661242721572,4.783009562295361,0.7848087685618936,0.8872397938576594,0.8884126390582237
SVR,2,2,6.203277933431352,8.71119002838168,3.9414690581249108,0.7956492951482281,0.8938240915575182,0.8957485527535745
SVR,2,3,6.443537726849332,8.871452620119838,4.468472154384582,0.788284843030221,0.8880537505315556,0.8773020839790495
SVR,2,4,6.603441809502651,9.005318960483383,4.609914773386841,0.781626846834638,0.8841789217182032,0.8753218133313713
SVR,3,0,6.701138539393264,9.095690366945469,4.421378911705435,0.7761427020321281,0.8812017548567207,0.8756978086719888
SVR,3,1,6.136758090308656,8.543703294402667,4.013942069752275,0.802832156483243,0.896824466336936,0.8941674085328994
SVR,3,2,6.134025329619308,8.764075108990905,3.9629904405064185,0.7931605632798355,0.8910791569638223,0.8881127011608171
SVR,3,3,6.386861231958567,8.561052898422291,4.4737532590934554,0.8028408954367342,0.8972974327088292,0.901623760939919
SVR,3,4,6.234852185818279,8.56349423854725,4.448589740974217,0.8025291182900637,0.8963823273072384,0.8947233486115985
SVR,4,0,6.126460299836235,8.398169550574828,4.332050489573412,0.8091600920083645,0.8996099703214497,0.8952217251296717
SVR,4,1,6.437682476476348,8.822496648148475,4.634833211975897,0.7897544681206533,0.8901481662310919,0.8945017595369973
SVR,4,2,6.503640776279357,8.857330655578213,4.291605462469985,0.7887353277736717,0.8910909288137328,0.8906112086269095
SVR,4,3,6.635167543104634,9.299987925023585,4.359905745403733,0.7673370419821813,0.8760061144600889,0.8775898648814482
SVR,4,4,6.389054906576558,9.024586735581211,3.9901300311414216,0.7806913850097648,0.8838907941352617,0.8855358917190356
